+1	2739178,2739179,33785,2739358,2739369,33791,2739395,2739396
+1	87804,5045657,87815,88013,5053807,88023
+1	100891,100989,100996,5708449,101127
+1	3553489,65282,3553725,3556128,65417
-1	144090,144098,144144,144173
+1	2960165,2960189,45912,2960213,45913,2961353
+1	119211,119223,7102674
+1	93531,5308343,93535,93651
-1	8642702,162513,162543
-1	102179,5797728,5801290
+1	70495,3696086,3699607
+1	3512247,63644,3512922
+1	95273,5382696,95296
-1	179576,179584,179611,179632,179635,179822
-1	102276,102397,102439
+1	5012171,5014612,5014651,5015841
-1	7549959,126478,126552
+1	3267306,3267844,3268208,55140,3268985
+1	132516,132598,132604,132610,132704
+1	39629,2752565,2752688,39647,2753995
+1	2744135,2744155,2744187,2744199
-1	2734539,39509,39516,2737373,39547,39556
+1	60690,3432019,3432059,60735
+1	66438,3582390,66471,66478,3584174
-1	3059543,3059936,3061195
+1	2901121,44050,44086,2904529,44098
+1	3013390,3013495,3016438,3016972
+1	41699,41719,41731,2823310,2823677
-1	178625,178639,9220952,178683,9222982,178752,9229648
+1	151603,151683,151704,151872
+1	57812,3351538,3352005
+1	52961,52965,3201565,52975,52991,52992,52994
+1	71865,3742196,71901
-1	58596,3371393,3371395,3371685,58625,58716
+1	116525,116645,116658,6886859,6887531,116681,6890916
-1	172165,172367,172381
-1	3169140,52296,3173713
+1	70829,3708423,3709070,70866
-1	2740072,34105,2740085,2740090
-1	3449384,61357,61367,61373,61386,3450700,61406,3451010,61412,61414,3451050,61429,3452133,61462,61470
+1	64268,64269,3529097,64277,3529186
-1	2738439,33236,33274,2738611,33320,2738625
-1	2739439,2739461,2739483
-1	33365,33421,33428,33450,33453,2738876
+1	3642261,3643962,3644623
+1	37452,2744958,2745004,37498,2745037,2745053,2745078
+1	5002763,87044,5004919,87108,5007110
+1	7777469,132669,7794957
-1	3059278,48983,3059976
-1	167798,8810909,167873
+1	151455,8327372,151489
+1	2805907,41213,2807137
+1	3008768,47576,3008786,3011322
-1	142506,8098963,142517,142623
-1	3018217,47831,3018547,3018830
-1	58027,58044,3358166
-1	3494671,3496359,63020,3496556,63147,3499739,3500293
-1	158934,158958,158974
+1	161507,8608396,161512,161515,161539,161574,161590,161653,161724
+1	3463981,61880,3464672,61953
+1	2744174,2744178,36873,2744196,37014
+1	4615701,78876,4615751,4615842,4617336
-1	95131,5373624,95257
+1	85924,85947,4940655
+1	57052,3326723,57125
+1	119968,120005,120030,120033,7160810,120044
+1	180136,180280,9342120,9342500,180320
+1	115281,115303,6792817
+1	147832,147849,147926,147988,148000
-1	3490980,62848,3491916,62900,62948,62952
+1	38141,2746079,38166,2746085,2746088,2746091,2746099,2746103,2746107
+1	2812883,41470,2813609
+1	4797262,83194,83247,4800324,83323
+1	141076,141081,141090,8068315
-1	46604,2983877,2984912,46755
-1	158698,158721,158726,158732
-1	51404,51481,3147214,51486
-1	99026,99234,99245
+1	2739439,2739541,33895,2739660
+1	48105,48165,48223
+1	141005,8063601,8068315
+1	2740460,2740469,2740471,2740572,34473,2740601
+1	59071,59079,59102,3393771,59119,3394255,3394321,59158,59163,59183,59189,3395742,3395859
+1	89244,89375,5131671,89384
+1	82662,4773807,82877,4781511
+1	2747044,38767,2747100,2747111
+1	180119,180136,180404
-1	114833,6756876,114848
+1	2780484,40456,2781774
-1	33156,33161,33185
+1	5829640,5833923,5834659,5835919,102763,5850213
-1	3147839,51515,3149455
+1	95177,95181,5376189
+1	124177,7417096,124212
+1	3527364,64231,3527852,3528564
-1	4586479,4586506,78249,78258,4586784,78290,4589336,4589439
+1	80368,80516,4682316
-1	5438243,96694,5439369,5446709
+1	2738708,33453,2738876,2738891
-1	85010,4888399,4891715,85130,4893258,4895661,85182,4895682
-1	2803929,2804319,2807155,2807764
-1	82816,82897,4781453,82907,4782197,4782346
+1	3184928,3184983,52521,3185041,52531,3185312,3185436,52542,52555,3186314,3186305
+1	7162725,120132,120149,120161
+1	35996,2742786,2742884,2742911,36182
-1	45594,45604,2949230,45643,2949928,45665
-1	168143,8819742,168168
-1	97060,97124,97129,97138,97121
-1	34611,2740827,34621,2740852
+1	2972694,46274,2974300,46312,2976806,2976839,2977646
+1	3427307,60496,3427386,60539,3428679
-1	3429875,60719,3433101
-1	99026,5588362,99038,5590747
+1	32738,32961,2737936
+1	3416446,60059,3416785,60136
-1	32211,32349,32502
+1	3370428,58629,3372152,3372581,58701,58716
+1	159091,8534722,159154
+1	3042012,3042025,48493,3042368,3044795
+1	97043,5481717,5484055
+1	8340745,151928,152018,8342642,152146,152151
-1	46095,2967448,2968757,46211
+1	174096,8974495,174114,174131,174157,8975129,174245
+1	7755505,131372,131420
-1	3565010,3566629,3569619,65978
+1	72529,3870985,3871394,72535,3896203
+1	65373,3555905,3556326
-1	108392,108598,6287174,108701,108706
-1	4461889,77229,4463462
-1	3700588,70640,70658,70663,3703511
+1	39996,39998,40013,2765557,40066,40067
-1	100589,100594,100595
+1	77878,4555925,77879,4556180,77901,4559862
-1	152953,153010,153051,8368272
+1	40280,2775677,2775765
+1	3695904,70492,3699607,3700387,70613
+1	66738,3590111,3590482
+1	47384,3002505,47429,3003557,3007330
+1	107817,6238507,6248400,107988
+1	110771,110785,110820,6451475
-1	3269755,55188,55261,3272408
+1	3647746,3647841,68887,68890,3648097,68893,3650941
+1	34661,34709,34720
-1	68397,3634543,3638060,68598,3640673
+1	57103,3327779,3327941,3328124,57135
+1	9046349,9049180,176084
-1	39770,39856,39859,39925,2761735
+1	8360260,152741,152805,8362026
+1	7420251,124427,7433845,124458,124469
-1	167760,8809270,167768
+1	2747011,38754,2747071,38826,38833,38838
+1	6827194,115870,115885,115926,115928,115970
-1	66868,3593444,66908,66914,3594729,66930,3594871,66957
+1	42251,2841239,42280,2841736,2841788,2843427
+1	5553337,98411,98482,98586
-1	171077,171082,171083
+1	119040,119080,7089774
+1	7172583,120231,120316
+1	126270,7535207,126388,126389,126401,126426,126427,7546959
+1	2746253,2746310,38298,2746367
-1	133606,133661,133675
-1	137143,137181,137410
-1	8863080,169735,169754,8863384,169857
-1	142912,8108422,142997
-1	2892707,2892987,2894939,43877
+1	76220,4311143,4313994,4326006
+1	2739477,2739501,2739549,2739644
+1	4721218,81575,4728331
+1	2916086,44510,2916552,2916563,2916572,44514,2916636,2916708,44525,44540,44542,2917589,2917630,2918113,2918191
+1	37452,2744958,2745037
-1	142493,142517,142574,8099435,142647,142702
-1	86835,86913,86939
-1	8995940,175020,8996052
+1	31460,31470,31502
-1	3375019,3375106,3375867,3377038,58838,3377168
-1	65521,3558879,3559917,65582
+1	3200062,52965,3201689,52975,3202423
+1	67938,3621853,3622040,3622229,3623536
-1	133337,133339,133364
-1	42534,2851145,42571,42578,2852875,42594,2853028
+1	37833,37891,2745578
+1	8496235,157967,157995
+1	3193112,52753,3194882
+1	129787,129796,129800,129961,7709236
+1	51766,3157037,51788,51804,3157981,3158202
+1	126647,7559792,126676
-1	40251,2773818,40262,2774760,40294,40299,40322,2776855,2777609
+1	102994,103015,5868212,103077
+1	50647,3117459,50699,3119640,3119692,50723,50740
+1	5835919,102799,5850213
-1	3251882,3252456,3252596,54639
+1	2742604,2742623,2742687
+1	7236441,120971,7236645,121032,7236681,121072,121079
+1	7205409,120655,7213681,7216836,7220349,120815
+1	4898980,85228,4899063,4902533
-1	158651,8521691,158721
+1	71786,3740674,71808
-1	79451,4639761,79484,79518,79614,4647181
+1	3338104,3338141,57550
+1	2897943,43959,2900319,2899461
+1	8977675,174268,174300
+1	79164,4626933,79219,4635225,4636760
-1	113608,113611,6662410,113624,113636,113733
-1	89563,5144231,5145252,89595,89600,5146212,89602,5146233,89604,5148035,5148115,89647,89649,5149924
+1	179436,9278850,9279545
+1	87087,5004648,5004919,5006865,5007110
+1	7697336,129604,7697910
-1	147236,147308,147447
+1	2880586,43490,2883855,2883961,2883962,43575
-1	180136,180333,180376,9347243
-1	2738236,2738239,33134,2738251,2738252,2738287
+1	41467,41470,2813609,2813994,2814163,2814234
+1	2740057,34105,2740090
+1	4580693,78152,4581162,78191,4583800,4583928
+1	172246,172263,8931334
-1	99428,99466,99490,99527
+1	100395,100540,100618
+1	159929,8559702,159949,160097
-1	178986,9243966,9244905
+1	2822349,2823665,2823677
+1	2826821,41861,2827850,41889
+1	124528,124532,124586
-1	107056,6180014,107160
+1	105478,6047029,105507
+1	40506,40528,2786393,2786694,2788465
+1	3511448,63638,3512255,3512922,3513413
-1	104620,104638,104658,104730
+1	2905820,2906073,44222,2909683
-1	3160752,51915,3160710
+1	79459,4638583,4634087,4646315,79610,4646530,79621
+1	5024816,87424,5024863,87486,5026404,5027622
+1	2744617,37295,37296,2744626,2744637,37330,2744725,37340,2744773,2744800,2744810,2744830,2744843
+1	4313851,4313994,76276,4314225,76302,4326006
+1	2747019,2747028,38812,2747154,38839
+1	141015,141060,141062,8065591,141087,141264
+1	31971,31980,31981,31982,32000,32030,32034
+1	3486157,62649,3486807,62743
+1	57477,3339414,57495,3339588,3339442,57543,57553
+1	64111,64121,64168,3527020,3527378,3528564,3528964
-1	179906,9317746,9321723,180020,180097
+1	4646315,79610,4646530,79621
-1	4750197,82286,82334
+1	2738456,2738482,2738624
+1	2916493,44506,2916518,2916719,44542,2917589,2918175,2918252
-1	48359,3037540,48362,3037601
+1	6879639,116553,116596,116687
+1	5358734,5361915,94794,94815
-1	66529,3589185,66763,3590772
+1	54141,3235841,54144
-1	7111870,119624,119639
-1	108135,108219,6265689,6269518
-1	77172,4461889,77229
+1	136808,136811,136908
-1	65493,3558925,65541
+1	85207,4896825,4896987,4902533
+1	44118,44154,2906947,2907015
-1	5073463,5074473,5076544,88419
+1	38197,38207,2746179,2746233,2746377
-1	78854,4615134,4615243,4615204,78892,4617336
-1	2814417,2815792,41623
-1	7655838,128518,7661778
+1	2995540,2996641,2996983
-1	50340,50349,3108445,3108431,3108715
-1	89079,5118098,89131,89135,5120170
-1	80281,4673989,4674607,80349,80400,4677594,4679617,80510,80515
-1	4585259,78221,4585489,78233,4586006,78257,78265,4588810
-1	3055405,3056544,3062057
+1	159566,159575,8548669,159599
-1	2886730,2886905,2887506
+1	140210,8041957,140227
+1	70371,3692357,3692803,70401,70431,3699575
+1	164390,8704610,164485,164533
-1	43180,2873186,43195,2873433
+1	55756,3288358,55757,3288366,3288421
-1	5061986,88113,88215
+1	101872,101959,101994
+1	162504,8643213,162598
+1	58221,3362039,3363541
-1	108246,6265949,6269518
+1	37807,37863,2745522,37891,2745588
+1	3013339,3014025,3014170
+1	122039,7295445,122041,122114,122203,122208,7298923,122246,7300349
-1	5215066,91395,91414,91434,91435,91448,5221649,91522
-1	86660,86753,4984846,86759,4990850
+1	61194,3445447,61270
+1	81950,4742879,4743006,81958,81969,4743706,4744469,81995,81996,82020,82035,4746111,82072,4748017
-1	2991654,46891,2991665,2992135,2992239,46923,2993027,2993085
-1	69048,3652421,3652393
-1	9013287,175696,175706,9013982,175833
+1	3706841,70882,70915,3711024
-1	2934751,2939880,45332
-1	54324,3243128,3243263,3243243
+1	3133674,3133778,51131
+1	2898799,2898928,2899037,43928,43946,2899449,2899500,2899525,43966,2900332,2900443,2900631,2900640
+1	3046458,48608,3046765,3049720,3049863
-1	4672244,80265,4678785,4678790,4678745,80464,4680145,80465,80468,4680175,80471,80480,80481,4680498
+1	5338339,94187,5339464
-1	179523,179645,9297291,179711,179720
+1	3332564,3333956,3336150
-1	3078761,49554,3079593,3079636,49580,3080699,3083098
+1	137295,137321,7948593,137350
+1	179458,9279281,9279545
-1	2875476,43234,43242,43276,2876794,2876815,2876857,43285,43291,2877917,2877919
+1	161791,162069,162201
+1	57854,3352480,57868
-1	69732,3671772,69758
-1	63961,64036,64068
-1	70271,70272,70355
-1	3448854,3449134,61347,61406,61470
-1	125978,126013,126051
+1	77021,4443158,77038
-1	2980426,46573,2982401
+1	2738944,2739093,2739150
-1	133828,133837,133839
+1	71975,71976,3745972,3747251
+1	4578475,78276,4588810
+1	2740380,34367,2740617
-1	55313,3274323,3274408
+1	106772,6155988,106987
-1	3148614,51594,3150949
+1	70369,3692341,3692803,70431,3694617
+1	162001,162184,162201
+1	3277826,55448,55453,55464,3280760,3281368
-1	103954,104000,103990
+1	34022,2739939,2739952,2739955,2739986
+1	2741744,2741782,2741802,2741813
-1	2773644,2773717,40274,2775259
-1	7693116,129614,129642,129646,7700853
+1	2788770,40748,40791,2791485
+1	147592,147603,8220781,147623,147634,147651,147694
+1	4978830,86679,86716,86720,4983695,86731,4985908
+1	103874,5929452,5932356
+1	8685491,163881,164107
-1	128178,128180,7647085
+1	2744133,2744209,2744237
-1	149332,8266818,149467,149524,149537,149546
+1	3502705,3503769,63348,3504856
+1	87221,5014612,5014651
+1	3219193,53665,3219213,53679,53680,3220812
+1	161835,8619071,8619412,8619580
+1	2718238,2718287,2718303,2718444
+1	64104,64116,64179,3527378,64193,3528838,64265
+1	3427676,60552,3429166
+1	2746205,2746208,2746221,2746226
-1	39981,2764727,40008,2767619
+1	40815,2792672,40835
+1	72245,72247,3754250,72248,72261,3755600,72277,3813645,72405,3825112,72407,72418
+1	73203,3989570,3989720
+1	43804,2894188,2894277,2894304,2894952,43845
+1	43696,2889281,2889423,2889454
-1	44128,2906067,2906182,2906302,2906348,44142,44150,2906868,44154,2906953,2907015,2909023,44271,2909036,44275,2909136,2909181,44286,44296,2909817,2910079,2910306,2910361
-1	43134,43142,2871656,2874113
-1	4186994,75144,4193725,75223
+1	143363,143432,143467,8120810,143499
-1	3990930,73336,3997541,4002628
-1	3565176,65856,3569619
-1	3443096,61097,3443130,61162,3444194,61173,3444271
+1	82845,4779902,4779926,82877,82898,4781511,4783270
+1	80104,4667621,4670722
+1	36552,2743647,36585,2743695,36615,36631,2743756,2743773,2743838
+1	65272,3553471,65303,3554381,3554782,3554921,3555905,3556128,3556633
-1	66112,66137,3574452
-1	3055454,3057720,48951,3057874,48974
-1	2945835,2949204,45638,2951863
+1	76397,76398,4335808,4380807,4389808,4389631
+1	116419,6869514,116449
+1	92192,5249173,92329,5255332,92417
+1	2741168,2741230,34954,34962
-1	92872,5276689,92973
-1	44269,2909024,44286
+1	3298859,3299016,56124,3299804,3299976,56147
+1	137528,7956163,137565,7957148,137595,137611
-1	85202,85296,4902337,85390
+1	96937,5457057,96987,96991,5470464,97036,97057,5481717,97170,5484055
+1	3419925,60196,3420072,60258,60386,60392
-1	3543567,64891,3543655,64899,64935,64938
-1	2854768,2855164,42654,2855741,42661,2856448
-1	2952509,2954947,2957070
+1	2745083,2745182,37742
+1	3112657,3113064,3116877
-1	91041,5209499,91049,91052,91060,5209762,91126,91098,5211924,91163,91170,91172
-1	99712,99755,5624740,99776,5633985
+1	95315,95331,95368,5388092,95451
+1	3132742,3132852,3134203,51141,3134284,3134641
-1	173050,173069,8952946,173082,8953068,8953452,173137,173193,173194,173209
+1	2830261,2831451,2831509,2831526,41982,2832291,2833257,2832721
+1	88274,5073098,5074281
+1	58733,3374795,3374716,58807,58842
-1	2746751,2746760,38686
-1	77606,4527014,77623,77663,77775
+1	67226,67247,3603104
+1	2740146,34142,2740163,2740239
+1	166578,8771816,166599,166622,166625,166637
-1	167550,167574,167736
+1	7385558,123768,123789,123849,7395594,123860,123880,7398965
+1	163339,163352,163417,8669491
+1	2973590,46281,46283,2974210,46320,2975502,46330,2975778,46341,2975979,46450,2977610
-1	67758,3617812,3619015
+1	6388418,110337,110530,110509,6433758
+1	2968980,2969067,2969292
+1	75956,75961,4297063
+1	3068721,3069131,3070172,3070960
-1	83389,83411,83438
+1	3313137,56615,3313485
+1	6163223,106825,6177201
-1	99744,5624319,5624527,99792,5633985
+1	2746292,38287,2746323
+1	3479733,62475,62493,62566,3483324
-1	67758,67766,3617746,3617812
+1	95936,95967,5413443,96031,96154
+1	3301854,3302019,3303993
+1	7483799,125278,125468,125507
+1	160766,8586859,160772,160915,8590335,160971,160972
-1	127490,127495,127517,127549,127569,127628
+1	59217,59284,3398215,59362,59424
-1	2980928,46574,2982358,46585
-1	144604,144612,144750
+1	7134999,119673,119682,7143727
+1	64729,3540184,3540395,3541032
-1	5180055,90310,5180675,90414
-1	8319695,151207,151304,8321177
+1	40021,40025,40031,2765933,2766069,40046,40048,2766929,2767322,40073
+1	52749,3193420,52753,3194882,3194999
+1	149873,149971,150004,150092,150168
+1	179169,179312,179442
+1	3563112,65694,65710,65712,3563938,3564379,65751
-1	3530079,64394,3533724
-1	105905,6084394,6085216,106143
+1	3596171,67065,3598124,67078,67084,3598964
+1	138032,138065,138172
+1	3332893,3333274,57296,3333367,4030185,3333975,57355,3335987
+1	6995972,118025,118186
-1	156397,8459441,156462,156491
-1	38389,38423,38425,2746539,38432,2746695
-1	63686,63779,3516333,63780,3516389
+1	99732,5623918,5624527,5633985
+1	155379,155403,8434677
+1	78619,4604717,78700
+1	3325327,57033,3325895,3326868,57125
+1	3298776,56100,3298796,56125,3299976
+1	5155195,89740,5155791
+1	37032,37055,37057
-1	2743392,2743396,36444,36462,36469,36537
-1	90701,90759,90763,5198896,5200774
+1	66974,3595981,67092,3598964,67129
+1	44568,44577,2918674,2918905,44583,2919221,2919895,44603,2919988
-1	3971829,73095,3985702,3985806
-1	2886730,2886905,2887506
+1	3751169,72165,3751462,72178,3752570
+1	42292,42331,2843047,42352
+1	7731221,130634,130837
+1	144679,144714,144725,144738
+1	127211,127238,127241,7591177,7594974,127304,7595348,127357
+1	6077600,106089,6100246,6100759,106117,6101684
-1	39494,39500,39502,39534,2737520,2737571,39542,39550,2748127,39556
+1	2744713,37334,2744770,2744821
+1	95181,5376189,95226
-1	79002,4623498,79132
-1	5397336,5400443,95715
+1	128076,128227,128237,7646191,7649424,128311,7649771
-1	2746429,2746557,2746569,2746697
-1	2945835,2947106,2949927
+1	4339300,76435,76458,4342235,4389631
+1	77822,77901,4559862,4560888
+1	75585,4251313,75655
+1	2796013,40911,2797654,2798479
+1	36594,36620,2743756,36677,2743869,36703
+1	7039946,118697,118745
+1	43470,2883846,2883961,2883962,2884147,43529,43599,2885652,43617,43622,43629,2886266,2886353,2886398,2886497,2886504,2886688,43647
+1	2916636,44525,44537,2917471,2917473,2917477,2917479,2917489,44540,44542,44548,2917589,2917630,2917428,2918191
+1	141309,8070327,8070964,141324
+1	2959276,2959428,45886,45896,45939
+1	87651,5036079,5036600,87676,87678,5038674
+1	5288774,93097,5296074,93357
-1	2858627,2858735,2859568,42875,2862520,2863209,42940,2865378
-1	71536,71538,3731527
+1	2820615,41681,2821724,2821808,2823310
+1	39157,2726828,39294,2727576,2728030,2728061
+1	45263,2937274,45305
-1	160804,8588397,160825,160830,160844,8589427,160927,160955,160963
-1	2953157,2956222,2957061
-1	67151,67184,3601150,67225,3602093,67260,3602905,3603104
+1	2996510,2996543,2997541,47280,47281,2997586,47290,47295,2998557,2999633
+1	153787,153828,153870
+1	4783567,4787287,83063,4792055
-1	3592888,66903,3594729
+1	4209760,4210626,4212185,75341,4246981
+1	53618,3217611,3221877
-1	101618,5751492,101672,5755643,101782
+1	7437031,124707,7448899
+1	166009,166098,166202
-1	4674568,4678793,80429,80467
+1	84918,4883038,4883262,84941,4885294,4885374
+1	64202,3527521,64231,3528564,64253,64268
-1	3563112,65694,65710,65712,3563938,3564379,65751
-1	63835,3518040,63842,63906,3520715,63959,63966,63991,64036,3523249
-1	3571578,3571692,3572997,66094,3573125,3574001
-1	153488,8381282,153683
+1	2729283,39355,2729768,2731106,39394,2731161
+1	2922256,44695,2922603,44725,2923483,2923567,44736,2925561
+1	5457356,96944,96987
-1	4578178,4578754,4579217
-1	2997542,47282,2997597,2999764
+1	174544,174551,174567,8986056
+1	2741888,35439,2741899,2741909
-1	118321,118359,7027596,7030967
+1	129612,7697517,7697910,129642,129659,129645
-1	4980085,86811,4991721
+1	37645,37682,2745263,2745265,37745
+1	2835847,42095,42096,42127,42128,42206,42229
-1	52810,3196251,52858,3197502,52877
+1	3324984,3325710,57058,3326686,3328163,57103,3327779
+1	4647964,4650130,79676,4650148,4655857
-1	3448766,3449134,61338
+1	3195332,52829,52833
+1	40086,2769314,40192,2771722
+1	64588,3536371,3537073
+1	179206,9261748,179290,9266028
-1	2743885,2743911,2744121
-1	7050016,7053543,118763
-1	61980,3466882,62221
+1	79519,4642910,4643153,4643950
-1	65836,3566593,65856,3569619
-1	3505597,63405,63408
+1	3777688,72406,3825305,3852603,3852789
-1	81112,4705886,67925,67926,81134,4707805
+1	3333956,57345,3336397
+1	2745157,2745175,37742,2745322,37751,37755,2745341,2745361
+1	127683,127797,127820,127988,128047
-1	120849,7226557,120850
+1	3144989,51409,3145323,3145809,3145841
-1	42743,2859568,2859673,42828,42848,42862,2863994,42966
+1	3622516,67980,3622612,67993,3623536,68037
+1	5802012,102315,5808281
+1	4618897,4623361,79092,4623002,4624819
+1	54273,3241143,3243128
+1	159190,159300,159409
-1	5108517,88915,5108550,5109734,88971,5111636
-1	161953,161996,162201
-1	88640,88778,88795,5100807,88814
+1	176656,9087698,9090163
-1	143945,143937,8131112,144034
+1	176673,9088151,9090163
+1	5430914,96840,96848
+1	9060972,176221,9064133
+1	173329,173361,173413,8963754,173673
+1	160224,160226,8569335,8569406,160380
+1	64168,3527020,64179,3527378,3528964
+1	2903582,2903694,2903722,44082,2904529,2904995
+1	3448503,61342,3449699,61348
-1	167557,8802200,167574,167730
+1	6446720,110825,110901
-1	49652,49681,49810
+1	3442091,61066,3442166,61109,3443677,3443911,3447350,61302
-1	30907,30932,30984,31001
+1	105489,6048056,105580
+1	8346679,152213,152400,8351183,152419
+1	100680,5681997,5685781
+1	87025,5001964,5003272,87052
-1	176299,9064442,176351
+1	3007887,3009704,3009787,3011052
-1	3360772,58174,3361668,58239,3363541
-1	3255252,3258414,3258519
+1	3052115,48762,3052349,3052467,3052481,3054753
+1	2901317,2902992,44038,2903112
+1	4212185,75332,4212207,4246981
+1	36382,2743329,2743332
+1	3339361,57477,57478,3339414,57495,3339588,3339442,57553
+1	3370539,58716,58728
-1	43719,43736,2890984
-1	5217211,91403,91416,91443,91449,91565,5229980
-1	61976,3466812,3467392,3467588,3467729,62007,62008,3467858,62013,3468299,3468327,62036,3468556,62053,62061,62067,3469167,62096,62146,62183,62184,3471841,3471972,62187,3471977,62203,62210,3473277,62220,3473346,62221
+1	60290,60321,60419,3425120
+1	2745917,2746076,2746096
+1	3282820,3284596,55608,3289881
+1	3438171,60937,3440200
-1	4010028,73531,4018992,4019944
+1	134235,134394,134407
+1	109060,109345,6338124,109356,109363,6340820
+1	2892768,2892794,2896704
+1	146629,146628,8193513,146659,146730
+1	113245,6640118,113400,6647553
+1	32901,2737858,32925,32928,32952,2737921,2737936
+1	2858708,2858865,42954
+1	59557,59604,3405843
-1	78442,4596666,78443
+1	166102,8757658,166122
-1	84292,4851598,4852898
+1	2995876,2996973,47259,2996993,47293,2998557,2999633
+1	7483334,125271,125326,7486542,125330,125362,7491080
-1	3351790,3352005,3352552,57909
-1	2744037,2744098,2744105,2744122
+1	108966,6309120,108976,108997,6311695
-1	3366087,58385,3366102,58388,58532,3369580
-1	7337438,123117,123183,123187,7347773,123206,123212,7348036,123258,123519,123338,7360318,123360
+1	44600,2919899,44603,2919988,2921366
+1	4312722,4313994,4326006
+1	4293296,76087,4297063
-1	122909,122925,122961
-1	4985404,86772,4985908,4993678
+1	3007887,3011052,47685
-1	156818,8474616,156930,157010
+1	2740648,34575,34582,2740775,2740781,2740786,2740822
-1	127339,127359,127361
-1	65484,65503,3558625
-1	5080107,5084701,88583
+1	3408854,59744,3408865,59775,3409802,59815
+1	125532,7502965,125693,125695,125716,7504186,7506775,125788,125806,7507077,125823,125828
+1	3462232,61936,3465872
-1	85299,4902253,4902533
+1	2742816,2742934,36108,36186,2743022,36236,2743048
+1	59205,59212,59451
-1	115293,6787698,115297
-1	163229,163276,163304
+1	74460,74470,4122850
-1	39474,2736896,2736922,39550,2748127
+1	80598,4684973,80603
-1	7676905,128976,128977,129161,7683134,129223,129230
+1	44128,2906182,44142,44154,2906953,2907015,2907415,44180,2907439,2907549,2909023,2909036,2909136,44286
+1	2915495,44482,44494,44514,44521,2916697
-1	50323,50348,3108467,3108602,3108715,50362,3108730,50363
+1	61531,3454681,61536,3455155,3456997
+1	161789,8618030,8618329,161800,161818,161915,161916,161940,8623547,162201
-1	5079809,88444,5084701
-1	3056486,3057258,48946,3057830,3059936,49041,49048,3060827
-1	2915495,44482,44494,44495,44498,2916369,44540,2917589,2918080
+1	124377,124438,7433557,124452
+1	66279,3577798,66291,3578733
-1	132002,132026,7768812,7769525
-1	41382,41413,41464,41495
-1	4622040,4623361,79092,4624819
+1	8036216,139980,140026,8038534,140293
+1	3050709,3050903,3051137,48755,3052004
+1	93906,93952,5328511,5330583
+1	2930687,2931567,2932140,2932191,45120,45132,2932619,2932977,2933005,45170,2933684,2933748,2933863,2934453
+1	62815,3490885,62829
+1	4010360,73475,4010913
+1	134001,7843377,134048,134186
+1	2963329,2963544,2965985
+1	179146,179293,9266010,9266028,179407
-1	36178,36198,2743048
+1	3646584,68840,3646639,3646662,3647489,3648174,68913,3648992,68923,68994,3650634
+1	67509,3609272,67533,3610073,3610461,3614266
-1	2742243,2742277,2742343,35754,2742433,2742453
+1	3550543,65174,3551757
+1	55351,3276543,55383
+1	166239,166254,166265,8761797,166269,166275,166278,166474
-1	126249,126401,7546537
+1	4630788,79258,4631000,79417,4636758
+1	3112793,3113064,3125289
+1	3404209,59549,3404641,59621,3406305
-1	3496618,63028,63147,3499739,3500293
-1	51749,51853,3159355,51870
+1	54909,3261303,3262461
-1	47838,47862,3022041
+1	60541,3428679,60576
+1	64879,3543472,3543780,65041,65045,3547174,3547499
+1	5752236,101625,101659,5754637,101672,5755643,101713,101710
+1	7441225,124525,124528,124532,7444290,124576,124586,124590,124605,124744,124745,124779,124782,124803,124837
+1	58326,58509,3369007,58513,3369747,58556,3369769
+1	65250,65327,3555905
-1	3365375,3365532,58347,3365539,58404,3369580
+1	113716,6670188,6725210
-1	98112,5540975,98153,5548297,5549977
-1	170366,8879215,170394
+1	161623,8612145,161635,161644,161679,161707
-1	79212,4629447,4629818,4630765,4631000,79268,4636758
+1	2887884,43696,2889281,2889423,2889454,2890984
+1	7236744,121115,7236774,121154,7236798,121204,121207,121243,7240368,121402
+1	36914,2744268,2744271
+1	89295,5130212,5130701
+1	133265,7817046,133268,133278
+1	76181,4302937,76186,4304436,76218,76223,4309969,4310252,76252,76294
+1	59205,59265,59266,3397942,3397943,3398038,59279,59301,59385,59408,59451,59449,3401833,59457,59470
+1	69627,3668235,69671
+1	5350816,94524,5351862
+1	4209508,4212185,75341,4246981
+1	3074113,3074246,3074321,3075054,3076359,49476,3077282,3078011
+1	4647964,79636,79809
+1	2818950,2819414,41663,2820458,2820615,41681,2821724,2821808
+1	43234,43291,2877917
+1	8761860,8762786,166418
+1	2763317,2762475,2765327
+1	4590862,4591095,78561,78565,4601022,4602093
+1	159697,8558244,159900
-1	148555,148665,8247557
-1	93203,93226,5296317,93279
-1	4050858,4052626,4052988,73869,4059159,4059826
-1	91412,91707,5229980
-1	4897696,85216,4904198,85336
+1	5032501,87579,5036600
+1	50054,50095,3100636
-1	2912450,44387,2912452,2912760,44418,2913537
+1	5319491,93807,93844
-1	156402,156407,8459870,156462,156491
+1	2746812,2746814,38652,38667,2746856,2746861,38693,38736
-1	4981223,86684,4981315,4984371
+1	49288,3071269,49334,49335,3072272,3072197,3072243
+1	79686,4650868,4650963
+1	75969,4283060,4293296
+1	2741844,2741853,35417,2741860,2741899,2741909,2741916,2741929
-1	43545,2884726,43568,43573,43575,2885462,43617
+1	115956,115972,6834937,6847959
-1	3258819,3259259,3261174,3262345,54938
-1	67758,3616906,3617119,3619015,67861
-1	3180854,52443,3182089
